Cuerpo;Sentido
"""Lo que cosechas es lo que siembras""; esa frase es errónea, hay gente que es muy buena y les va de la verga... :(";Negativo
@celamarley JAJAJAJAJAJAJA que perra del inframundo eres 😂😂 lo más triste es que fijo que algo parecido me pasa jajaj y no seria estr;Negativo
Me la tienen empastillada :(;Negativo
@agusferrer12345 si tenés razón :(;Negativo
Y yo que quería unas tarjetitas con forma de pene  para mi despedida de soltera :(  como tan #WEONES.  https://t.co/5uA8wlAcl7;Negativo
@FrancoNicolas87 Hay similitud con la realidad,viste :( .Ahora Charly está solito y triste;Negativo
No pienso decir nada, todo lo que tenia para decir se lo dije a el :(;Negativo
Ohh Loko Sabes q Si Me parte Un Rayoo Mejor..., Dejo de Sufrir X Todo :(;Negativo
@Pithu_fina si, yo me levante cuando se sintio ese temblor, me meti al celular para ver alguna noticia y pa tomar el sueño de nuevo :(;Negativo
Me explicas esta carita :( @El_Gonorable_ q te pasa mi amor?;Negativo
@wenmonterroso_ te quiero mucho mi Wendy guapa! Gracias :(;Negativo
:( RT @JosephDuarte: ¿Como coño le vas a ganar a Cena con trampa? Asco.....Cena es el campeón del pueblo.;Negativo
A dormir :( nadie me habla;Negativo
@carlos_berman si que mal :(;Negativo
Detesto tener el sueño cambiado :(;Negativo
No me acordaba que llegó presentado exámenes, MALDITA SEA :(;Negativo
Quiero estar enamorada :(;Negativo
@JossZuckerman joss bebé te voy a extrañar verte todos los días :(;Negativo
a fin de año vendo la moto! :(;Negativo
@reallyiKON para :(;Negativo
De verdad que me cuesta tanto aceptar los planes de Dios :(;Negativo
Ahora todos me dicen gorda :(;Negativo
"Jajajajajajajaajajajaj :( &lt;/3 https://t.co/QooQO5akkc";Negativo
20 veces lei la conver :(;Negativo
Ni yo se por que te extraño tanto :(;Negativo
Sebastian regañandome porque no hice nada en toda la semana :(;Negativo
Nadie entiende el hpta dolor que fue quitarla :(;Negativo
NO se puede vivir asi chavon tenes una novia qe no te aga caso es lo peor del mundo :( . A fumar algo y depues a dormir: me siento molesto;Negativo
Amigos, saluden a Garrita también :(;Negativo
Me deprime no saber que estudiaaaar :(;Negativo
Una enfermedad así no se le puede desear a nadie :(;Negativo
@NodLG29 perdi neuronas viendo esa foto, que asco :(;Negativo
Me acordé de la muerte de Kol by Daniel y lloro rios de sangre :(;Negativo
@zunybartomeu jajajajajajajajaja te odio Zu :(;Negativo
Yo? si :(;Negativo
@anuav1 GRACIAS AMIGAAA!! TE EXTRAÑO :(;Negativo
@BarrosSofi jajaja deja de perdir disculpas.. Perdon me fui de tu casa y mori en la mia :(;Negativo
@kiaarz Jajajaja Real yo cuando pueda volver a salir :((;Negativo
@__ojala A VER SI NOS VEMOS DICE MIRA ME MEO ENTERO PARECE QUE ESTAMOS A VEINTE MINUTOS y no :(;Negativo
@MarielaBardales jajaja mariii todos leyeron  no se vale :( jajaja tw adoro y me gustó verte hoy ♡♥♡♥;Negativo
Me molesta mucho no tener cable en mi tv :(;Negativo
Tengo que confesar que echo de menos hatear a @inefufuu :(;Negativo
Quiero de nuevo a Jelena :(;Negativo
Tucuman medio en llamas... :(;Negativo
@Mariela1D98 yo quiero también :(;Negativo
quiero volver a mis 15 años :(;Negativo
Termina la Conferencia, nadie peló a Santiago Baños :( http://t.co/k6pr1cZKDt;Negativo
No quiero ir a la empresa mañana, ya la pereza me gana. :-(((;Negativo
Pensar que los cabros culiaos de 10 años andan viendo porno y pelandose con las vecinas y yo esa edad jugaba a las escondidas y a la tiña;Negativo
a veces siento a harry tan distante :(;Negativo
Haría todo lo posible para que los puedan conocer :( https://t.co/HrEKnhgDTZ;Negativo
455 me salvaste la vida con los filtros y me caes re chido.a ver si te veo más :-(;Negativo
@SomosInvictos @afranco710 :( pobre;Negativo
@cecyg_ pero tay tay no va a venir :( amos a maroon 5;Negativo
@Jovani_Vazquez ay voy a llorar jovani :(;Negativo
@servipizza :( tengo hambre en serio http://t.co/zSudVu9smZ;Negativo
Aún tengo fe :(;Negativo
Me dejo :(;Negativo
@pablogustavo24 demaciado :((((((((;Negativo
No quiero que llegue mañana :(;Negativo
@Valoxgamer29YT @WitherGamerYT :( oc *Se Va A La Esquina A Llorar :(*;Negativo
Así es la cosa, digo que me quiero olvidar de el y el me hace esto, me puede :( http://t.co/qFx9fr33eI;Negativo
@ICentu7 ay na :( me ganaste;Negativo
Llueve, tengo frío y sueño.Me hace falta mi almohada humana para poder dormir a gusto o para ver una buena pelí.Lo malo que no tengo una;Negativo
No puedo luchar si no estas :(;Negativo
¿por qué? :( http://t.co/EmVxwInIXv;Negativo
Que bonito es pasar todo el día al lado de la persona que amas.....No me ah pasado pero ah de ser bonito :(;Negativo
@UnFuicioso @AKADazoo Me los gaaaneee jajajaja :(;Negativo
@ImUrVader ya respondí :(;Negativo
@Gabby_BSB @nickcarter @brian_littrell @BSBtheMovie @backstreetboys A mi menos :(;Negativo
que aburridooo , mas calor :(;Negativo
PORQUE ME DA LA GANA NOJODA.Que feo es extrañar :(;Negativo
"@Vxnnaag jaahsjhasa yo si. &lt;333333333 dale mami :( espero no sea algo tan grave....";Negativo
@__Rape_Me_ a mi si me toca ya porque no voy ni en la mitad.#SeAcaboElRecreo :(;Negativo
Nadie nota tus lagrimas, nadie nota tu tristeza, nadie nota tu dolor, pero todos notan tus errores :( :(;Negativo
el capitulo no carga :((((((((((;Negativo
@Jonni_cba @CamuBustoss Si hermano ya se me va a curar :( tiene que estar bien para el otro finde (? JAJAJA wachos me voy ,ahi se ven :*;Negativo
@KrLosZGOW  No eches la sal :( http://t.co/y9XwHDs5fm;Negativo
@MattH_SP *Me acerco más a ella, maullando :(*;Negativo
@KanuSuarez nooo y a mi me abandonaron :(;Negativo
Tormenta de tierra y relámpagos :(;Negativo
Al fin acostada. :(;Negativo
extraño a mi hermano :( aora no tengo con kien pelear -_-;Negativo
Cabres de la UTFSM, lean la propuesta de federación. Vamos a morir en clases :(;Negativo
Pelaita hoy no te vi :( jajja hoy cumole tu novio? @ShelseaGuzman;Negativo
Nadie piensa en la sra de Ramiz.  La verdadera víctima :-( #Ezel #EysanEnPeligro;Negativo
NO ME ANIMABA A HABLARTE ANTES PORQUE SOY UN CAGÓN… ADEMÁS, YO NO SÉ CHAMUYAR… NO SOY ASÍ :(;Negativo
Estoy hecho mierda :(;Negativo
Te extraño abuela.. :(;Negativo
Otro verano que no estaré en itu :(;Negativo
#NuncaMePasoEsoDe que me regalen rosas y chocolates, no soy romantica, pero si me gusta el chocolate :(;Negativo
@amelybracho_ jajajajajaja cállate por fa :(;Negativo
Que me importa a mi :(;Negativo
@lovegxood re loco todo encima me contesto con un :(;Negativo
@SolTomadoni eso tambien tenganlo en cuent.. :(;Negativo
"@_gartzP *el ruloso se queda como :( y les dice que ellos ahí son todos ""crack"" y el nada que ver :/*";Negativo
ay nooo,quiero mas preguntas :( https://t.co/IdT0qBjlJ5;Negativo
@larreguimica Veni conmigo :(;Negativo
Estoy como dios me trajo al mundo, exacto, sin plata :(;Negativo
Tengo sue?o :(;Negativo
@Luis_AngelMZ Sabes que no puedo con presión las cosas :(;Negativo
@Mara_Simonds @Plata_y_Verde Es encubierta y lo ha comido con cubiertos. Jajajaja. Perdón. :(;Negativo
@ReyiiArt @nayumedecian Nayu :(, tranquila no eres una estúpida eres muy buena persona y mucha jente te quiere. :D;Negativo
Me he ganado mi pase directo al infierno por reírme de esto. :( http://t.co/YemUviq0D9;Negativo
abcs me hac falta pelear con ella.. :(;Negativo
gracias a los puñitos de mi novio tengo unos pequeños morados en mi brazo :(;Negativo
@SimbaelleWD no #no #n #o. No alimentes al monstruo :(;Negativo
@Cal_ByronCA se cagaron en el sextete :(;Negativo
"@rominagg96 no quiero morir siendo tan puro &gt;:(";Negativo
Ese @PablitoGarcia98 me sigue! :-();Negativo
Que domingo tan paila :(;Negativo
Ell friiooo q tengooooo!! :(;Negativo
@camissok ya te extraño :((;Negativo
@Alx_Villeneuve mala persona :( solo por esa muestra de crueldad deberías traerme algo de ibiza :D;Negativo
Servicio social en tus dm @Gisse_Jimenez  :(;Negativo
Descansar la mente, esforzar el cuerpo, presionar el rendimiento, cosas que he dejado de hacer :(;Negativo
@Lauraadri @anazuaje10 @Matejoma Pero me parece que son de Venezuela no de acá... :(;Negativo
@AggusSalagre @LuOyolaa tan largo era? A mi me dan miedo todos mis apuntes de este semestre :( jajajaja;Negativo
Cuando anunciaron las fechas para el WWAT y yo tenia la esperanza de que anunciaran mas para Ecuador :( #MTVHottest One Direction;Negativo
¿Qué haces cuando el mando está demasiado lejos? — Lo intento :( http://t.co/ul77yDPCpE;Negativo
Garcés en su mejor momento, y se lesiona :( #VamosColoColo;Negativo
:( RT @_Pedro17_ Gracias por todo lo vivido y aprendido en esta casa. Suerte y que siga la racha de éxitos. http://t.co/8yqD8XODPs;Negativo
Hoy es el último capítulo de la 5A y luego hasta marzo. :(((((((;Negativo
Paula vuelve :( :$;Negativo
Sos hermosaaaa!! Bienvenida! Aunque no te quedesen casa :(... #Cat #Olivia 😍😍 https://t.co/SeQf6xSp21;Negativo
Debería llevarme más con más gente :(;Negativo
Tengo una gallina ciega y me da muchísima pena :( http://t.co/JI9nVmdCkc;Negativo
"Hay una explicación para el ""Veronica Gabriela"" de mi mamá eh JAJAJAJAAAJA quiero que lo saque :(";Negativo
@RUDEL0UIS ¿Tan caro? Yo pague en la uni 5000 bs por el paquete de promoción en abril :(;Negativo
@pintufedido que envidia! :(;Negativo
"Princesa Leia Organa  @(o_o)@..Maestro Yoda  &lt;(-_-)&gt;";Negativo
estos días que no se sabe nada de zayn es lo mismo que tener un día sin sol :(;Negativo
1508 la más seria jajajaja, hace rato no hablamos :-(;Negativo
aveces yo no entiendo porque las personas yo le caigo mal :(;Negativo
NI YO ME LA CREO LO AMO :(;Negativo
@MARIAIGLE @Hermanitos2015 yo tmb me quede mal :(;Negativo
Quiero volver a boxeo :( no puedo hacer nada loco que bronca;Negativo
@Chinitapavo  extraño a mi primaa :(;Negativo
@xdmsxgiveaways Jake no queria decir nada :(..-Aly;Negativo
@IqPerro. Jjajaaja ok no :(;Negativo
No Me Deja Hacerte Rt :(;Negativo
Era broma vale :((((((.Pero habéis visto qué sida de dedos que tengo???!?!??!!!?!??!?!?!?!?;Negativo
En estos momentos son cundo más necesitas de alguien :(;Negativo
@AnaValenziia nunca se sabe :( son libres y quizas ya no necesiten volver :( aunque eso fuera estupendo;Negativo
Hay me dio sueño y tengo frioo :( jaja;Negativo
@norirojass jajajajajajajaja, listo, norali :(;Negativo
No me pasa :( http://t.co/z6HJYEF1gD;Negativo
Vine a ver girasoles y no hay :(;Negativo
@veccfer  por qué sos taaaan seco para contestar? :( jaja;Negativo
me siento dlv nunca me había sentido asi :(;Negativo
"CHICAS!!.No las aburro? :(..#ShesKindaHotVMA .-M""x""";Negativo
@andreacalata_ @ilizette2 2 días no es suficiente :( las extraño demasiado como para estar solo dos días juntas 😔;Negativo
Mis celos mas mis caprichos los odio . Pero tampoco dejo de pedir perdon no me rebajo sino arreglo lo que hacen mis celos :(;Negativo
Mr Ramonsio se ha dormido creo yo...Ahora ¿quién me entretiene hasta las siete de la mañana? :(;Negativo
Siempre vienes tu y arruinas mis sentimientos :(;Negativo
A dormir que se terminó el finde largo :( hasta mañana amigos ! http://t.co/UlhvDwED4p;Negativo
Algunas parejas son tan perfectas que cuando rompen o algo me pongo triste y to :(;Negativo
- Es tu turno de decirme algo lindo .+ ammm no se que decirte.#MiVidaNoValeNada #TambienQuieroSerCursi .:(;Negativo
@maurO_Orihuela JAJAJAJAJA soy de derechas pero Millán me habrá puesto contigo de falangista parriba :((( no te preocupes, eres el puto am;Negativo
@satantiffbxg soy medio idiota, ya sabes. :(;Negativo
@salcedo_2810 :( *se compra un puente*;Negativo
@mangelrogel bebito, no sabes lo que necesitaba escucharte en serio :( le podes mandar un saludo al mangelsquad? te amo #PreguntaPisito x73;Negativo
Ya lo extrañooo :(;Negativo
Prueba de fisica :(;Negativo
@karimisisca A mi también :(;Negativo
@Maymoree jajaj es la otra, la que me quiere :( peor!;Negativo
Quiero volver al City Hotel :(;Negativo
Un mejor amigo para  mi????????? :(;Negativo
No entiendes ¿Cierto? Quien se va ya no regresa, cariño. - algo-sensualmentesensual: :( http://t.co/m2IAOWwkNV;Negativo
Luca no se calla :(;Negativo
#UnaVezMiAbuela viajaba muy lejos solo para vernos deciaria que estuviera aquí te Amo Abu... Eras la única abuela que tenia y te fuiste :(;Negativo
Es un juego que no quiero ver :(;Negativo
"Recuento del día en escenario..Trabajar conceptos de Piaget..""Acomodación/Asimilación""..-Si, aja, en realidad no cabíamos :(";Negativo
Siempre lista ✌..Extraño eso :(;Negativo
Hace planes con sus amigos, se queda dormida y los deja mal :(;Negativo
"@Flor_JBbelieber q suert q tenes d estar con el, yo en cambio veo como graba el cd!:(. T amo @matiascarrica! &lt;3";Negativo
@AldanaDimenna17 no. Si es un sol de persona es todo muy injusto :(;Negativo
tengo sed de coca y no hay mas :(;Negativo
@_andydelrey_ yo pensaba que ya te caia bastante bien but ok ._...pues a mi no :-( y queria escuchar la canción con lana banana;Negativo
Mañana Ya A La Seku :* :(;Negativo
@_OtherImperfect te veremos en el 10 :-(;Negativo
Te soñéeeee :(;Negativo
Siento Que Muero Y No Me Podre Levantar :(;Negativo
se acabó la guachafa a estudiar :(( En el agotamiento extremo del masoquismo.;Negativo
Última vez que me tomó fotos con el celular de alguien más :(;Negativo
@NinaV_7 que modestia eh, no se con quién te estás juntando xD ..Por qué? :(;Negativo
Me pone mal que salgan del grupo de Whatsapp... tras que somos pocos! :(;Negativo
@niallsdeep con tajadas de los negritos ay :(;Negativo
@iJulianCamargo pero no ves que tengo el cel un poquito dañado *no carga, no prende, no nada :( *;Negativo
@teckerdts Que pasó? :(;Negativo
:((((((( que chirusa;Negativo
"@Rubiu5 haz mas directos pls :( &lt;3";Negativo
:( jaja http://t.co/fV3FLsizYU;Negativo
@taynadarico saudade do nosso mocó ja :(;Negativo
@AlvaradoMonie @gaby_otega Ya regresa :(;Negativo
Fale ferga la fida :(;Negativo
*hablando en el grupo de fb*.-Voy a dejar el LoL ya fue.-Es muy fuerte lo que decís :(.-Quiero saber lo que son amigos..JAJAJAJAAJAJJAJAJA;Negativo
@pinkyweona weona no sabes como te envidio pq yo ya habre entrado espero no me caguen a pruebas quiero tener un 18 tranquilo :(;Negativo
wauuuu !! @Pruebas_Larry_ yo que estaba tan feliz, y me hicistes recordar que @Louis_Tomlinson va a ser papa y la madre es esa tal BRIANA :(;Negativo
@Monsterfk ya estoy amor mio :(;Negativo
Me arde la garganta y mucho :(;Negativo
La buscaré, si¿ Me encantaba, pocas veces la usaba :( https://t.co/2r0vKndeW8;Negativo
¿y mis buenos dias? :(;Negativo
QUIERO UNA HAMBURGUESA :(;Negativo
@NiallOfficial Hola :( anoche fui una total maraca en la disco jajsjsja me hubieses visto jajajss no mejor no que vergüenza;Negativo
Alto quiebre que te dediquen un tema y después de un largo tiempo volver a escucharlo :(;Negativo
@Qristiaan no pero en serio que desperdicio :(;Negativo
Buenas noches, nos espera una larga semana :(;Negativo
Vuelta a la rutina :( http://t.co/zNHN8A7jAZ;Negativo
Eres el primero de mi chat, por fis no la cagues @YuriVillegs :( jaja;Negativo
@ximemonar nunca duermo tanto, pero seria bkn :(;Negativo
@KarlaEst14 @AdvyTehamo Va fuerte la señorita Karla! He de decir que el Vodka ese Blue Ice de Mexico es malísimo :(;Negativo
Muy triste :( https://t.co/qlGvgXHoH1;Negativo
Nose que hacer :(;Negativo
@Tiitty97 sos re anti :(;Negativo
@xLettuce tú eres la que no responde al día siguiente :(;Negativo
@Marfas1 Perdón por la expresión pero..que mierda,sé como se siente :(;Negativo
@tangerine947 Que? Hoy Rojadirecta no tiene streams para el partido. :(;Negativo
@xmoarlust cual es el juego de la copa? :( :(;Negativo
@bacoochino_ Si, nos peleamos con los vagos por el territorio y un cartón para usar de cobija. :(;Negativo
@lexxrn Buenos diaas, perdón por no haberme despertado antes :( te amo mucho espero que te esté yendo bien hoy 💕;Negativo
@Rafa_san_17 pues ya ves :(;Negativo
@Dsr_20 ya recordaste :(;Negativo
@WarsOfSilence .Los penes no comen :(;Negativo
@phoniest1 si D: hami no fuiste la clase pasada estuvo de mas :((;Negativo
@FabianArtur @solano_patino ay, no, me derretí de amor, Jefferson. Jajaja. Y perdimos :(;Negativo
Es un hecho Historico q los XX Juegos Mundiales p Transplantados se desarrollen en la #Argentina  y q NO se ve Difusion en los medios :(;Negativo
@interjet Se que las promos estas sujetas a disponibilidad, pero que mala onda que su pagina se caiga y no se pueda comprar :(;Negativo
recien  le da mg :(;Negativo
Me encanta mucho mas que antes y cada dia mas. Me preocupa :| :(;Negativo
@cristinaruizpe6 Ya tengo muchos lo siento :(;Negativo
@ymaaaanmadjilon HUYYY. :((((((((((((((((( punta na UHS oh. :((((((((;Negativo
Me dice fui a rexo a ver si te encontraba y ni estabas jajaja, que colgada :(,;Negativo
@SoolRamirez7 yo entreno mi amor :( a las 8 9:30 salgo si qeures ir a esa hora;Negativo
Creo que sin wsp mi conversaciones con el culon ya no van a estar :(;Negativo
En todo el invierno no me pasó nada.y ahora q ya se termina me tenía q engripar -.- :(;Negativo
@Santuitazo voy en sexto y nunca entré a la facultad de derecho :(;Negativo
@mushubj8 jamas en la vida te remplazaría :( sos todo tarada♥ TE EXTRAÑO BANDA;Negativo
"era un solo ""no"", pero al transcribirlo me equivoqué :(";Negativo
vos ni un puto mensaje de saber como estoy. chau vieja. ya no hay mas nada que hacer no se que quiero inventar. :(;Negativo
es re fea la tos que tengo ahora, parece asi no mas, pero no puedo respirar y me duele el pecho :(;Negativo
@Fmrlds :( pta si, es una maldición o k;Negativo
@iEgocentrica Mi mama estaba aquí al lado malditos :(;Negativo
@yekiCastillo tristezas de la vida :(;Negativo
@biebrzones @JUST1NB0LUD0 a mi conejo no me lo toqui :(;Negativo
